dataset	mismatches	cover_extension	island_of_exact_match	num_probes
torque_teno_mini_virus_5	8	40	25	27
torque_teno_mini_virus_5	8	50	25	24
torque_teno_mini_virus_6	0	0	25	47
torque_teno_mini_virus_6	0	10	25	50
torque_teno_mini_virus_6	0	20	25	38
torque_teno_mini_virus_6	0	30	25	31
torque_teno_mini_virus_6	0	40	25	24
torque_teno_mini_virus_6	0	50	25	25
torque_teno_mini_virus_6	1	0	25	46
torque_teno_mini_virus_6	1	10	25	52
torque_teno_mini_virus_6	1	20	25	39
torque_teno_mini_virus_6	1	30	25	30
torque_teno_mini_virus_6	1	40	25	29
torque_teno_mini_virus_6	1	50	25	20
torque_teno_mini_virus_6	2	0	25	46
torque_teno_mini_virus_6	2	10	25	47
torque_teno_mini_virus_6	2	20	25	40
torque_teno_mini_virus_6	2	30	25	32
torque_teno_mini_virus_6	2	40	25	27
torque_teno_mini_virus_6	2	50	25	22
torque_teno_mini_virus_6	3	0	25	48
torque_teno_mini_virus_6	3	10	25	51
torque_teno_mini_virus_6	3	20	25	38
torque_teno_mini_virus_6	3	30	25	31
torque_teno_mini_virus_6	3	40	25	27
torque_teno_mini_virus_6	3	50	25	21
torque_teno_mini_virus_6	4	0	25	44
torque_teno_mini_virus_6	4	10	25	51
torque_teno_mini_virus_6	4	20	25	38
torque_teno_mini_virus_6	4	30	25	34
torque_teno_mini_virus_6	4	40	25	26
torque_teno_mini_virus_6	4	50	25	20
torque_teno_mini_virus_6	5	0	25	46
torque_teno_mini_virus_6	5	10	25	50
torque_teno_mini_virus_6	5	20	25	36
torque_teno_mini_virus_6	5	30	25	31
torque_teno_mini_virus_6	5	40	25	29
torque_teno_mini_virus_6	5	50	25	23
torque_teno_mini_virus_6	6	0	25	50
torque_teno_mini_virus_6	6	10	25	51
torque_teno_mini_virus_6	6	20	25	38
torque_teno_mini_virus_6	6	30	25	35
torque_teno_mini_virus_6	6	40	25	25
torque_teno_mini_virus_6	6	50	25	23
torque_teno_mini_virus_6	7	0	25	47
torque_teno_mini_virus_6	7	10	25	51
torque_teno_mini_virus_6	7	20	25	37
torque_teno_mini_virus_6	7	30	25	33
torque_teno_mini_virus_6	7	40	25	25
torque_teno_mini_virus_6	7	50	25	22
torque_teno_mini_virus_6	8	0	25	47
torque_teno_mini_virus_6	8	10	25	52
torque_teno_mini_virus_6	8	20	25	40
torque_teno_mini_virus_6	8	30	25	30
torque_teno_mini_virus_6	8	40	25	27
torque_teno_mini_virus_6	8	50	25	22
torque_teno_mini_virus_7	0	0	25	54
torque_teno_mini_virus_7	0	10	25	62
torque_teno_mini_virus_7	0	20	25	50
torque_teno_mini_virus_7	0	30	25	38
torque_teno_mini_virus_7	0	40	25	32
torque_teno_mini_virus_7	0	50	25	26
torque_teno_mini_virus_7	1	0	25	55
torque_teno_mini_virus_7	1	10	25	55
torque_teno_mini_virus_7	1	20	25	50
torque_teno_mini_virus_7	1	30	25	37
torque_teno_mini_virus_7	1	40	25	32
torque_teno_mini_virus_7	1	50	25	27
torque_teno_mini_virus_7	2	0	25	52
torque_teno_mini_virus_7	2	10	25	61
torque_teno_mini_virus_7	2	20	25	46
torque_teno_mini_virus_7	2	30	25	39
torque_teno_mini_virus_7	2	40	25	34
torque_teno_mini_virus_7	2	50	25	25
torque_teno_mini_virus_7	3	0	25	58
torque_teno_mini_virus_7	3	10	25	59
torque_teno_mini_virus_7	3	20	25	43
torque_teno_mini_virus_7	3	30	25	38
torque_teno_mini_virus_7	3	40	25	30
torque_teno_mini_virus_7	3	50	25	25
torque_teno_mini_virus_7	4	0	25	58
torque_teno_mini_virus_7	4	10	25	58
torque_teno_mini_virus_7	4	20	25	46
torque_teno_mini_virus_7	4	30	25	39
torque_teno_mini_virus_7	4	40	25	33
torque_teno_mini_virus_7	4	50	25	27
torque_teno_mini_virus_7	5	0	25	59
torque_teno_mini_virus_7	5	10	25	59
torque_teno_mini_virus_7	5	20	25	49
torque_teno_mini_virus_7	5	30	25	35
torque_teno_mini_virus_7	5	40	25	34
torque_teno_mini_virus_7	5	50	25	29
torque_teno_mini_virus_7	6	0	25	58
torque_teno_mini_virus_7	6	10	25	55
torque_teno_mini_virus_7	6	20	25	50
torque_teno_mini_virus_7	6	30	25	38
torque_teno_mini_virus_7	6	40	25	32
torque_teno_mini_virus_7	6	50	25	29
torque_teno_mini_virus_7	7	0	25	55
torque_teno_mini_virus_7	7	10	25	53
torque_teno_mini_virus_7	7	20	25	48
torque_teno_mini_virus_7	7	30	25	39
torque_teno_mini_virus_7	7	40	25	32
torque_teno_mini_virus_7	7	50	25	24
torque_teno_mini_virus_7	8	0	25	58
torque_teno_mini_virus_7	8	10	25	55
torque_teno_mini_virus_7	8	20	25	42
torque_teno_mini_virus_7	8	30	25	37
torque_teno_mini_virus_7	8	40	25	30
torque_teno_mini_virus_7	8	50	25	29
torque_teno_mini_virus_8	0	0	25	45
torque_teno_mini_virus_8	0	10	25	52
torque_teno_mini_virus_8	0	20	25	41
torque_teno_mini_virus_8	0	30	25	33
torque_teno_mini_virus_8	0	40	25	27
torque_teno_mini_virus_8	0	50	25	24
torque_teno_mini_virus_8	1	0	25	49
torque_teno_mini_virus_8	1	10	25	50
torque_teno_mini_virus_8	1	20	25	41
torque_teno_mini_virus_8	1	30	25	33
torque_teno_mini_virus_8	1	40	25	28
torque_teno_mini_virus_8	1	50	25	22
torque_teno_mini_virus_8	2	0	25	46
torque_teno_mini_virus_8	2	10	25	50
torque_teno_mini_virus_8	2	20	25	40
torque_teno_mini_virus_8	2	30	25	33
torque_teno_mini_virus_8	2	40	25	26
torque_teno_mini_virus_8	2	50	25	23
torque_teno_mini_virus_8	3	0	25	48
torque_teno_mini_virus_8	3	10	25	51
torque_teno_mini_virus_8	3	20	25	37
torque_teno_mini_virus_8	3	30	25	32
torque_teno_mini_virus_8	3	40	25	27
torque_teno_mini_virus_8	3	50	25	24
torque_teno_mini_virus_8	4	0	25	48
torque_teno_mini_virus_8	4	10	25	49
torque_teno_mini_virus_8	4	20	25	42
torque_teno_mini_virus_8	4	30	25	32
torque_teno_mini_virus_8	4	40	25	28
torque_teno_mini_virus_8	4	50	25	23
torque_teno_mini_virus_8	5	0	25	46
torque_teno_mini_virus_8	5	10	25	48
torque_teno_mini_virus_8	5	20	25	38
torque_teno_mini_virus_8	5	30	25	33
torque_teno_mini_virus_8	5	40	25	25
torque_teno_mini_virus_8	5	50	25	22
torque_teno_mini_virus_8	6	0	25	49
torque_teno_mini_virus_8	6	10	25	49
torque_teno_mini_virus_8	6	20	25	37
torque_teno_mini_virus_8	6	30	25	33
torque_teno_mini_virus_8	6	40	25	27
torque_teno_mini_virus_8	6	50	25	23
torque_teno_mini_virus_8	7	0	25	46
torque_teno_mini_virus_8	7	10	25	49
torque_teno_mini_virus_8	7	20	25	39
torque_teno_mini_virus_8	7	30	25	32
torque_teno_mini_virus_8	7	40	25	29
torque_teno_mini_virus_8	7	50	25	23
torque_teno_mini_virus_8	8	0	25	47
torque_teno_mini_virus_8	8	10	25	51
torque_teno_mini_virus_8	8	20	25	38
torque_teno_mini_virus_8	8	30	25	31
torque_teno_mini_virus_8	8	40	25	29
torque_teno_mini_virus_8	8	50	25	23
torque_teno_mini_virus_9	0	0	25	80
torque_teno_mini_virus_9	0	10	25	81
torque_teno_mini_virus_9	0	20	25	66
torque_teno_mini_virus_9	0	30	25	45
torque_teno_mini_virus_9	0	40	25	40
torque_teno_mini_virus_9	0	50	25	34
torque_teno_mini_virus_9	1	0	25	60
torque_teno_mini_virus_9	1	10	25	63
torque_teno_mini_virus_9	1	20	25	50
torque_teno_mini_virus_9	1	30	25	38
torque_teno_mini_virus_9	1	40	25	31
torque_teno_mini_virus_9	1	50	25	29
torque_teno_mini_virus_9	2	0	25	56
torque_teno_mini_virus_9	2	10	25	60
torque_teno_mini_virus_9	2	20	25	46
torque_teno_mini_virus_9	2	30	25	35
torque_teno_mini_virus_9	2	40	25	29
torque_teno_mini_virus_9	2	50	25	24
torque_teno_mini_virus_9	3	0	25	50
torque_teno_mini_virus_9	3	10	25	54
torque_teno_mini_virus_9	3	20	25	40
torque_teno_mini_virus_9	3	30	25	34
torque_teno_mini_virus_9	3	40	25	28
torque_teno_mini_virus_9	3	50	25	22
torque_teno_mini_virus_9	4	0	25	48
torque_teno_mini_virus_9	4	10	25	49
torque_teno_mini_virus_9	4	20	25	41
torque_teno_mini_virus_9	4	30	25	33
torque_teno_mini_virus_9	4	40	25	25
torque_teno_mini_virus_9	4	50	25	19
torque_teno_mini_virus_9	5	0	25	49
torque_teno_mini_virus_9	5	10	25	48
torque_teno_mini_virus_9	5	20	25	38
torque_teno_mini_virus_9	5	30	25	34
torque_teno_mini_virus_9	5	40	25	27
torque_teno_mini_virus_9	5	50	25	22
torque_teno_mini_virus_9	6	0	25	46
torque_teno_mini_virus_9	6	10	25	49
torque_teno_mini_virus_9	6	20	25	39
torque_teno_mini_virus_9	6	30	25	33
torque_teno_mini_virus_9	6	40	25	25
torque_teno_mini_virus_9	6	50	25	21
torque_teno_mini_virus_9	7	0	25	47
torque_teno_mini_virus_9	7	10	25	51
torque_teno_mini_virus_9	7	20	25	39
torque_teno_mini_virus_9	7	30	25	29
torque_teno_mini_virus_9	7	40	25	29
torque_teno_mini_virus_9	7	50	25	21
torque_teno_mini_virus_9	8	0	25	47
torque_teno_mini_virus_9	8	10	25	51
torque_teno_mini_virus_9	8	20	25	38
torque_teno_mini_virus_9	8	30	25	31
torque_teno_mini_virus_9	8	40	25	27
torque_teno_mini_virus_9	8	50	25	24
torque_teno_mini_virus_ala22	0	0	25	49
torque_teno_mini_virus_ala22	0	10	25	52
torque_teno_mini_virus_ala22	0	20	25	37
torque_teno_mini_virus_ala22	0	30	25	32
torque_teno_mini_virus_ala22	0	40	25	27
torque_teno_mini_virus_ala22	0	50	25	25
torque_teno_mini_virus_ala22	1	0	25	46
torque_teno_mini_virus_ala22	1	10	25	51
torque_teno_mini_virus_ala22	1	20	25	39
torque_teno_mini_virus_ala22	1	30	25	32
torque_teno_mini_virus_ala22	1	40	25	28
torque_teno_mini_virus_ala22	1	50	25	25
torque_teno_mini_virus_ala22	2	0	25	49
torque_teno_mini_virus_ala22	2	10	25	51
torque_teno_mini_virus_ala22	2	20	25	38
torque_teno_mini_virus_ala22	2	30	25	30
torque_teno_mini_virus_ala22	2	40	25	25
torque_teno_mini_virus_ala22	2	50	25	22
torque_teno_mini_virus_ala22	3	0	25	48
torque_teno_mini_virus_ala22	3	10	25	48
torque_teno_mini_virus_ala22	3	20	25	38
torque_teno_mini_virus_ala22	3	30	25	32
torque_teno_mini_virus_ala22	3	40	25	28
torque_teno_mini_virus_ala22	3	50	25	24
torque_teno_mini_virus_ala22	4	0	25	48
torque_teno_mini_virus_ala22	4	10	25	48
torque_teno_mini_virus_ala22	4	20	25	40
torque_teno_mini_virus_ala22	4	30	25	34
torque_teno_mini_virus_ala22	4	40	25	24
torque_teno_mini_virus_ala22	4	50	25	22
torque_teno_mini_virus_ala22	5	0	25	48
torque_teno_mini_virus_ala22	5	10	25	53
torque_teno_mini_virus_ala22	5	20	25	36
torque_teno_mini_virus_ala22	5	30	25	32
torque_teno_mini_virus_ala22	5	40	25	30
torque_teno_mini_virus_ala22	5	50	25	23
torque_teno_mini_virus_ala22	6	0	25	52
torque_teno_mini_virus_ala22	6	10	25	51
torque_teno_mini_virus_ala22	6	20	25	40
torque_teno_mini_virus_ala22	6	30	25	32
torque_teno_mini_virus_ala22	6	40	25	28
torque_teno_mini_virus_ala22	6	50	25	24
torque_teno_mini_virus_ala22	7	0	25	46
torque_teno_mini_virus_ala22	7	10	25	51
torque_teno_mini_virus_ala22	7	20	25	36
torque_teno_mini_virus_ala22	7	30	25	30
torque_teno_mini_virus_ala22	7	40	25	25
torque_teno_mini_virus_ala22	7	50	25	21
torque_teno_mini_virus_ala22	8	0	25	47
torque_teno_mini_virus_ala22	8	10	25	53
torque_teno_mini_virus_ala22	8	20	25	40
torque_teno_mini_virus_ala22	8	30	25	31
torque_teno_mini_virus_ala22	8	40	25	29
torque_teno_mini_virus_ala22	8	50	25	21
torque_teno_mini_virus_alh8	0	0	25	48
torque_teno_mini_virus_alh8	0	10	25	50
torque_teno_mini_virus_alh8	0	20	25	37
torque_teno_mini_virus_alh8	0	30	25	33
torque_teno_mini_virus_alh8	0	40	25	27
torque_teno_mini_virus_alh8	0	50	25	22
torque_teno_mini_virus_alh8	1	0	25	48
torque_teno_mini_virus_alh8	1	10	25	51
torque_teno_mini_virus_alh8	1	20	25	37
torque_teno_mini_virus_alh8	1	30	25	31
torque_teno_mini_virus_alh8	1	40	25	29
torque_teno_mini_virus_alh8	1	50	25	22
torque_teno_mini_virus_alh8	2	0	25	43
torque_teno_mini_virus_alh8	2	10	25	48
torque_teno_mini_virus_alh8	2	20	25	38
torque_teno_mini_virus_alh8	2	30	25	30
torque_teno_mini_virus_alh8	2	40	25	25
torque_teno_mini_virus_alh8	2	50	25	22
torque_teno_mini_virus_alh8	3	0	25	44
torque_teno_mini_virus_alh8	3	10	25	46
torque_teno_mini_virus_alh8	3	20	25	37
torque_teno_mini_virus_alh8	3	30	25	32
torque_teno_mini_virus_alh8	3	40	25	26
torque_teno_mini_virus_alh8	3	50	25	21
torque_teno_mini_virus_alh8	4	0	25	45
torque_teno_mini_virus_alh8	4	10	25	46
torque_teno_mini_virus_alh8	4	20	25	38
torque_teno_mini_virus_alh8	4	30	25	33
torque_teno_mini_virus_alh8	4	40	25	27
torque_teno_mini_virus_alh8	4	50	25	22
torque_teno_mini_virus_alh8	5	0	25	47
torque_teno_mini_virus_alh8	5	10	25	50
torque_teno_mini_virus_alh8	5	20	25	38
torque_teno_mini_virus_alh8	5	30	25	29
torque_teno_mini_virus_alh8	5	40	25	26
torque_teno_mini_virus_alh8	5	50	25	22
torque_teno_mini_virus_alh8	6	0	25	46
torque_teno_mini_virus_alh8	6	10	25	48
torque_teno_mini_virus_alh8	6	20	25	40
torque_teno_mini_virus_alh8	6	30	25	31
torque_teno_mini_virus_alh8	6	40	25	26
torque_teno_mini_virus_alh8	6	50	25	21
torque_teno_mini_virus_alh8	7	0	25	46
torque_teno_mini_virus_alh8	7	10	25	51
torque_teno_mini_virus_alh8	7	20	25	35
torque_teno_mini_virus_alh8	7	30	25	28
torque_teno_mini_virus_alh8	7	40	25	27
torque_teno_mini_virus_alh8	7	50	25	21
torque_teno_mini_virus_alh8	8	0	25	44
torque_teno_mini_virus_alh8	8	10	25	49
torque_teno_mini_virus_alh8	8	20	25	38
torque_teno_mini_virus_alh8	8	30	25	31
torque_teno_mini_virus_alh8	8	40	25	26
torque_teno_mini_virus_alh8	8	50	25	21
torque_teno	0	0	25	5404
torque_teno	0	10	25	5508
torque_teno	0	20	25	4056
torque_teno	0	30	25	3210
torque_teno	0	40	25	2644
torque_teno	0	50	25	2232
torque_teno	1	0	25	4391
torque_teno	1	10	25	4348
torque_teno	1	20	25	3289
torque_teno	1	30	25	2732
torque_teno	1	40	25	2215
torque_teno	1	50	25	1863
torque_teno	2	0	25	3976
torque_teno	2	10	25	3916
torque_teno	2	20	25	2982
torque_teno	2	30	25	2442
torque_teno	2	40	25	1990
torque_teno	2	50	25	1669
torque_teno	3	0	25	3674
torque_teno	3	10	25	3618
torque_teno	3	20	25	2749
torque_teno	3	30	25	2213
torque_teno	3	40	25	1856
torque_teno	3	50	25	1542
torque_teno	4	0	25	3461
torque_teno	4	10	25	3360
torque_teno	4	20	25	2595
torque_teno	4	30	25	2102
torque_teno	4	40	25	1739
torque_teno	4	50	25	1460
torque_teno	5	0	25	3309
torque_teno	5	10	25	3240
torque_teno	5	20	25	2478
torque_teno	5	30	25	2003
torque_teno	5	40	25	1680
torque_teno	5	50	25	1389
torque_teno	6	0	25	3207
torque_teno	6	10	25	3094
torque_teno	6	20	25	2403
torque_teno	6	30	25	1935
torque_teno	6	40	25	1626
torque_teno	6	50	25	1351
torque_teno	7	0	25	3111
torque_teno	7	10	25	3001
torque_teno	7	20	25	2311
torque_teno	7	30	25	1886
torque_teno	7	40	25	1564
torque_teno	7	50	25	1283
torque_teno	8	0	25	3006
torque_teno	8	10	25	2920
torque_teno	8	20	25	2238
torque_teno	8	30	25	1858
torque_teno	8	40	25	1515
torque_teno	8	50	25	1296
torque_teno_sus_virus_1a	0	0	25	1232
torque_teno_sus_virus_1a	0	10	25	1206
torque_teno_sus_virus_1a	0	20	25	890
torque_teno_sus_virus_1a	0	30	25	695
torque_teno_sus_virus_1a	0	40	25	575
torque_teno_sus_virus_1a	0	50	25	469
torque_teno_sus_virus_1a	1	0	25	935
torque_teno_sus_virus_1a	1	10	25	919
torque_teno_sus_virus_1a	1	20	25	674
torque_teno_sus_virus_1a	1	30	25	524
torque_teno_sus_virus_1a	1	40	25	430
torque_teno_sus_virus_1a	1	50	25	348
torque_teno_sus_virus_1a	2	0	25	770
torque_teno_sus_virus_1a	2	10	25	780
torque_teno_sus_virus_1a	2	20	25	562
torque_teno_sus_virus_1a	2	30	25	440
torque_teno_sus_virus_1a	2	40	25	363
torque_teno_sus_virus_1a	2	50	25	300
torque_teno_sus_virus_1a	3	0	25	683
torque_teno_sus_virus_1a	3	10	25	668
torque_teno_sus_virus_1a	3	20	25	509
torque_teno_sus_virus_1a	3	30	25	410
torque_teno_sus_virus_1a	3	40	25	331
torque_teno_sus_virus_1a	3	50	25	272
torque_teno_sus_virus_1a	4	0	25	645
torque_teno_sus_virus_1a	4	10	25	629
torque_teno_sus_virus_1a	4	20	25	481
torque_teno_sus_virus_1a	4	30	25	377
torque_teno_sus_virus_1a	4	40	25	299
torque_teno_sus_virus_1a	4	50	25	254
torque_teno_sus_virus_1a	5	0	25	598
torque_teno_sus_virus_1a	5	10	25	592
torque_teno_sus_virus_1a	5	20	25	443
torque_teno_sus_virus_1a	5	30	25	354
torque_teno_sus_virus_1a	5	40	25	285
torque_teno_sus_virus_1a	5	50	25	234
torque_teno_sus_virus_1a	6	0	25	594
torque_teno_sus_virus_1a	6	10	25	565
torque_teno_sus_virus_1a	6	20	25	430
torque_teno_sus_virus_1a	6	30	25	344
torque_teno_sus_virus_1a	6	40	25	280
torque_teno_sus_virus_1a	6	50	25	226
torque_teno_sus_virus_1a	7	0	25	573
torque_teno_sus_virus_1a	7	10	25	546
torque_teno_sus_virus_1a	7	20	25	419
torque_teno_sus_virus_1a	7	30	25	332
torque_teno_sus_virus_1a	7	40	25	262
torque_teno_sus_virus_1a	7	50	25	211
torque_teno_sus_virus_1a	8	0	25	556
torque_teno_sus_virus_1a	8	10	25	528
torque_teno_sus_virus_1a	8	20	25	398
torque_teno_sus_virus_1a	8	30	25	319
torque_teno_sus_virus_1a	8	40	25	254
torque_teno_sus_virus_1a	8	50	25	211
torque_teno_sus_virus_1b	0	0	25	1829
torque_teno_sus_virus_1b	0	10	25	1761
torque_teno_sus_virus_1b	0	20	25	1289
torque_teno_sus_virus_1b	0	30	25	1010
torque_teno_sus_virus_1b	0	40	25	831
torque_teno_sus_virus_1b	0	50	25	691
torque_teno_sus_virus_1b	1	0	25	1320
torque_teno_sus_virus_1b	1	10	25	1246
torque_teno_sus_virus_1b	1	20	25	926
torque_teno_sus_virus_1b	1	30	25	707
torque_teno_sus_virus_1b	1	40	25	597
torque_teno_sus_virus_1b	1	50	25	492
torque_teno_sus_virus_1b	2	0	25	1025
torque_teno_sus_virus_1b	2	10	25	984
torque_teno_sus_virus_1b	2	20	25	748
torque_teno_sus_virus_1b	2	30	25	578
torque_teno_sus_virus_1b	2	40	25	480
torque_teno_sus_virus_1b	2	50	25	399
torque_teno_sus_virus_1b	3	0	25	879
torque_teno_sus_virus_1b	3	10	25	834
torque_teno_sus_virus_1b	3	20	25	636
torque_teno_sus_virus_1b	3	30	25	494
torque_teno_sus_virus_1b	3	40	25	408
torque_teno_sus_virus_1b	3	50	25	343
torque_teno_sus_virus_1b	4	0	25	784
torque_teno_sus_virus_1b	4	10	25	741
torque_teno_sus_virus_1b	4	20	25	564
torque_teno_sus_virus_1b	4	30	25	431
torque_teno_sus_virus_1b	4	40	25	348
torque_teno_sus_virus_1b	4	50	25	304
torque_teno_sus_virus_1b	5	0	25	697
torque_teno_sus_virus_1b	5	10	25	654
torque_teno_sus_virus_1b	5	20	25	504
torque_teno_sus_virus_1b	5	30	25	390
torque_teno_sus_virus_1b	5	40	25	311
torque_teno_sus_virus_1b	5	50	25	269
torque_teno_sus_virus_1b	6	0	25	655
torque_teno_sus_virus_1b	6	10	25	604
torque_teno_sus_virus_1b	6	20	25	451
torque_teno_sus_virus_1b	6	30	25	355
torque_teno_sus_virus_1b	6	40	25	292
torque_teno_sus_virus_1b	6	50	25	255
torque_teno_sus_virus_1b	7	0	25	628
torque_teno_sus_virus_1b	7	10	25	577
torque_teno_sus_virus_1b	7	20	25	427
torque_teno_sus_virus_1b	7	30	25	340
torque_teno_sus_virus_1b	7	40	25	274
torque_teno_sus_virus_1b	7	50	25	233
torque_teno_sus_virus_1b	8	0	25	609
torque_teno_sus_virus_1b	8	10	25	550
torque_teno_sus_virus_1b	8	20	25	409
torque_teno_sus_virus_1b	8	30	25	329
torque_teno_sus_virus_1b	8	40	25	266
torque_teno_sus_virus_1b	8	50	25	230
torque_teno_sus_virus_k2a	0	0	25	396
torque_teno_sus_virus_k2a	0	10	25	406
torque_teno_sus_virus_k2a	0	20	25	323
torque_teno_sus_virus_k2a	0	30	25	258
torque_teno_sus_virus_k2a	0	40	25	222
torque_teno_sus_virus_k2a	0	50	25	188
torque_teno_sus_virus_k2a	1	0	25	390
torque_teno_sus_virus_k2a	1	10	25	391
torque_teno_sus_virus_k2a	1	20	25	300
torque_teno_sus_virus_k2a	1	30	25	238
torque_teno_sus_virus_k2a	1	40	25	213
torque_teno_sus_virus_k2a	1	50	25	184
torque_teno_sus_virus_k2a	2	0	25	374
torque_teno_sus_virus_k2a	2	10	25	380
torque_teno_sus_virus_k2a	2	20	25	295
torque_teno_sus_virus_k2a	2	30	25	237
torque_teno_sus_virus_k2a	2	40	25	200
torque_teno_sus_virus_k2a	2	50	25	157
torque_teno_sus_virus_k2a	3	0	25	360
torque_teno_sus_virus_k2a	3	10	25	366
torque_teno_sus_virus_k2a	3	20	25	276
torque_teno_sus_virus_k2a	3	30	25	226
torque_teno_sus_virus_k2a	3	40	25	180
torque_teno_sus_virus_k2a	3	50	25	150
torque_teno_sus_virus_k2a	4	0	25	346
torque_teno_sus_virus_k2a	4	10	25	343
torque_teno_sus_virus_k2a	4	20	25	267
torque_teno_sus_virus_k2a	4	30	25	211
torque_teno_sus_virus_k2a	4	40	25	171
torque_teno_sus_virus_k2a	4	50	25	142
torque_teno_sus_virus_k2a	5	0	25	338
torque_teno_sus_virus_k2a	5	10	25	332
torque_teno_sus_virus_k2a	5	20	25	249
torque_teno_sus_virus_k2a	5	30	25	201
torque_teno_sus_virus_k2a	5	40	25	170
torque_teno_sus_virus_k2a	5	50	25	140
torque_teno_sus_virus_k2a	6	0	25	321
torque_teno_sus_virus_k2a	6	10	25	313
torque_teno_sus_virus_k2a	6	20	25	244
torque_teno_sus_virus_k2a	6	30	25	189
torque_teno_sus_virus_k2a	6	40	25	156
torque_teno_sus_virus_k2a	6	50	25	129
torque_teno_sus_virus_k2a	7	0	25	313
torque_teno_sus_virus_k2a	7	10	25	307
torque_teno_sus_virus_k2a	7	20	25	233
torque_teno_sus_virus_k2a	7	30	25	186
torque_teno_sus_virus_k2a	7	40	25	151
torque_teno_sus_virus_k2a	7	50	25	130
torque_teno_sus_virus_k2a	8	0	25	304
torque_teno_sus_virus_k2a	8	10	25	289
torque_teno_sus_virus_k2a	8	20	25	217
torque_teno_sus_virus_k2a	8	30	25	177
torque_teno_sus_virus_k2a	8	40	25	143
torque_teno_sus_virus_k2a	8	50	25	119
torque_teno_sus_virus_k2b	0	0	25	176
torque_teno_sus_virus_k2b	0	10	25	182
torque_teno_sus_virus_k2b	0	20	25	136
torque_teno_sus_virus_k2b	0	30	25	112
torque_teno_sus_virus_k2b	0	40	25	91
torque_teno_sus_virus_k2b	0	50	25	78
torque_teno_sus_virus_k2b	1	0	25	155
torque_teno_sus_virus_k2b	1	10	25	157
torque_teno_sus_virus_k2b	1	20	25	125
torque_teno_sus_virus_k2b	1	30	25	100
torque_teno_sus_virus_k2b	1	40	25	87
torque_teno_sus_virus_k2b	1	50	25	66
torque_teno_sus_virus_k2b	2	0	25	145
torque_teno_sus_virus_k2b	2	10	25	146
torque_teno_sus_virus_k2b	2	20	25	111
torque_teno_sus_virus_k2b	2	30	25	89
torque_teno_sus_virus_k2b	2	40	25	78
torque_teno_sus_virus_k2b	2	50	25	58
torque_teno_sus_virus_k2b	3	0	25	134
torque_teno_sus_virus_k2b	3	10	25	133
torque_teno_sus_virus_k2b	3	20	25	98
torque_teno_sus_virus_k2b	3	30	25	76
torque_teno_sus_virus_k2b	3	40	25	66
torque_teno_sus_virus_k2b	3	50	25	57
torque_teno_sus_virus_k2b	4	0	25	122
torque_teno_sus_virus_k2b	4	10	25	121
torque_teno_sus_virus_k2b	4	20	25	92
torque_teno_sus_virus_k2b	4	30	25	69
torque_teno_sus_virus_k2b	4	40	25	56
torque_teno_sus_virus_k2b	4	50	25	51
torque_teno_sus_virus_k2b	5	0	25	123
torque_teno_sus_virus_k2b	5	10	25	106
torque_teno_sus_virus_k2b	5	20	25	84
torque_teno_sus_virus_k2b	5	30	25	63
torque_teno_sus_virus_k2b	5	40	25	55
torque_teno_sus_virus_k2b	5	50	25	48
torque_teno_sus_virus_k2b	6	0	25	115
torque_teno_sus_virus_k2b	6	10	25	109
torque_teno_sus_virus_k2b	6	20	25	76
torque_teno_sus_virus_k2b	6	30	25	57
torque_teno_sus_virus_k2b	6	40	25	52
torque_teno_sus_virus_k2b	6	50	25	45
torque_teno_sus_virus_k2b	7	0	25	113
torque_teno_sus_virus_k2b	7	10	25	100
torque_teno_sus_virus_k2b	7	20	25	73
torque_teno_sus_virus_k2b	7	30	25	57
torque_teno_sus_virus_k2b	7	40	25	52
torque_teno_sus_virus_k2b	7	50	25	42
torque_teno_sus_virus_k2b	8	0	25	107
torque_teno_sus_virus_k2b	8	10	25	99
torque_teno_sus_virus_k2b	8	20	25	70
torque_teno_sus_virus_k2b	8	30	25	55
torque_teno_sus_virus_k2b	8	40	25	49
torque_teno_sus_virus_k2b	8	50	25	44
torque_teno_tamarin	0	0	25	52
torque_teno_tamarin	0	10	25	57
torque_teno_tamarin	0	20	25	45
torque_teno_tamarin	0	30	25	37
torque_teno_tamarin	0	40	25	31
torque_teno_tamarin	0	50	25	28
torque_teno_tamarin	1	0	25	53
torque_teno_tamarin	1	10	25	59
torque_teno_tamarin	1	20	25	46
torque_teno_tamarin	1	30	25	35
torque_teno_tamarin	1	40	25	31
torque_teno_tamarin	1	50	25	27
torque_teno_tamarin	2	0	25	51
torque_teno_tamarin	2	10	25	60
torque_teno_tamarin	2	20	25	43
torque_teno_tamarin	2	30	25	36
torque_teno_tamarin	2	40	25	33
torque_teno_tamarin	2	50	25	25
torque_teno_tamarin	3	0	25	52
torque_teno_tamarin	3	10	25	57
